2026-04-23 10:05:30.788 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_178_1] [2026-04-23 10:05:30.788] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.031 [http-nio-0.0.0.0-8080-exec-132] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2861_1] [2026-04-23 10:05:36.031] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.032 [http-nio-0.0.0.0-8080-exec-132] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2861_1] [2026-04-23 10:05:36.032] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.033 [http-nio-0.0.0.0-8080-exec-126] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2862_1] [2026-04-23 10:05:36.033] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.034 [http-nio-0.0.0.0-8080-exec-126] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2862_1] [2026-04-23 10:05:36.034] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.034 [http-nio-0.0.0.0-8080-exec-139] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2863_1] [2026-04-23 10:05:36.034] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.035 [http-nio-0.0.0.0-8080-exec-139] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2863_1] [2026-04-23 10:05:36.035] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.036 [http-nio-0.0.0.0-8080-exec-28] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2864_1] [2026-04-23 10:05:36.036] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.037 [http-nio-0.0.0.0-8080-exec-28] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2864_1] [2026-04-23 10:05:36.037] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.039 [http-nio-0.0.0.0-8080-exec-108] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2865_1] [2026-04-23 10:05:36.039] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.040 [http-nio-0.0.0.0-8080-exec-108] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2865_1] [2026-04-23 10:05:36.040] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.041 [http-nio-0.0.0.0-8080-exec-140] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2866_1] [2026-04-23 10:05:36.041] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.042 [http-nio-0.0.0.0-8080-exec-140] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2866_1] [2026-04-23 10:05:36.042] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.043 [http-nio-0.0.0.0-8080-exec-114] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2867_1] [2026-04-23 10:05:36.043] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.044 [http-nio-0.0.0.0-8080-exec-114] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2867_1] [2026-04-23 10:05:36.044] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.045 [http-nio-0.0.0.0-8080-exec-95] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2868_1] [2026-04-23 10:05:36.045] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.046 [http-nio-0.0.0.0-8080-exec-95] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2868_1] [2026-04-23 10:05:36.046] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.048 [http-nio-0.0.0.0-8080-exec-13] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2869_1] [2026-04-23 10:05:36.048] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.048 [http-nio-0.0.0.0-8080-exec-13] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2869_1] [2026-04-23 10:05:36.048] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.048 [http-nio-0.0.0.0-8080-exec-63] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2870_1] [2026-04-23 10:05:36.048] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.049 [http-nio-0.0.0.0-8080-exec-63] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2870_1] [2026-04-23 10:05:36.049] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.050 [http-nio-0.0.0.0-8080-exec-30] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2871_1] [2026-04-23 10:05:36.050] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.051 [http-nio-0.0.0.0-8080-exec-30] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2871_1] [2026-04-23 10:05:36.051] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.053 [http-nio-0.0.0.0-8080-exec-165] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2872_1] [2026-04-23 10:05:36.053] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.054 [http-nio-0.0.0.0-8080-exec-165] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2872_1] [2026-04-23 10:05:36.054] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.055 [http-nio-0.0.0.0-8080-exec-135] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2873_1] [2026-04-23 10:05:36.055] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.056 [http-nio-0.0.0.0-8080-exec-135] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2873_1] [2026-04-23 10:05:36.056] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.057 [http-nio-0.0.0.0-8080-exec-145] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2874_1] [2026-04-23 10:05:36.057] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.058 [http-nio-0.0.0.0-8080-exec-145] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2874_1] [2026-04-23 10:05:36.058] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.059 [http-nio-0.0.0.0-8080-exec-171] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2875_1] [2026-04-23 10:05:36.059] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.060 [http-nio-0.0.0.0-8080-exec-171] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2875_1] [2026-04-23 10:05:36.060] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.060 [http-nio-0.0.0.0-8080-exec-193] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2876_1] [2026-04-23 10:05:36.060] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.060 [http-nio-0.0.0.0-8080-exec-193] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2876_1] [2026-04-23 10:05:36.060] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.062 [http-nio-0.0.0.0-8080-exec-62] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2877_1] [2026-04-23 10:05:36.062] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.063 [http-nio-0.0.0.0-8080-exec-62] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2877_1] [2026-04-23 10:05:36.063] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.065 [http-nio-0.0.0.0-8080-exec-150] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2878_1] [2026-04-23 10:05:36.065] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.066 [http-nio-0.0.0.0-8080-exec-150] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2878_1] [2026-04-23 10:05:36.066] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.066 [http-nio-0.0.0.0-8080-exec-118] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2879_1] [2026-04-23 10:05:36.066] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.067 [http-nio-0.0.0.0-8080-exec-118] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2879_1] [2026-04-23 10:05:36.067] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.069 [http-nio-0.0.0.0-8080-exec-144] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2880_1] [2026-04-23 10:05:36.069] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.069 [http-nio-0.0.0.0-8080-exec-46] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2881_1] [2026-04-23 10:05:36.069] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.069 [http-nio-0.0.0.0-8080-exec-144] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2880_1] [2026-04-23 10:05:36.069] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.069 [http-nio-0.0.0.0-8080-exec-46] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2881_1] [2026-04-23 10:05:36.069] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.071 [http-nio-0.0.0.0-8080-exec-4] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2882_1] [2026-04-23 10:05:36.071] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.072 [http-nio-0.0.0.0-8080-exec-4] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2882_1] [2026-04-23 10:05:36.072] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.073 [http-nio-0.0.0.0-8080-exec-64] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2883_1] [2026-04-23 10:05:36.073] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.074 [http-nio-0.0.0.0-8080-exec-64] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2883_1] [2026-04-23 10:05:36.074] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.075 [http-nio-0.0.0.0-8080-exec-149] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2884_1] [2026-04-23 10:05:36.075] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.075 [http-nio-0.0.0.0-8080-exec-149] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2884_1] [2026-04-23 10:05:36.075] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.077 [http-nio-0.0.0.0-8080-exec-76] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2885_1] [2026-04-23 10:05:36.077] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.078 [http-nio-0.0.0.0-8080-exec-76] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2885_1] [2026-04-23 10:05:36.078] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.080 [http-nio-0.0.0.0-8080-exec-180] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2886_1] [2026-04-23 10:05:36.080] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.080 [http-nio-0.0.0.0-8080-exec-180] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2886_1] [2026-04-23 10:05:36.080] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.081 [http-nio-0.0.0.0-8080-exec-43] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2887_1] [2026-04-23 10:05:36.081] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.082 [http-nio-0.0.0.0-8080-exec-43] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2887_1] [2026-04-23 10:05:36.082] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.083 [http-nio-0.0.0.0-8080-exec-45] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2888_1] [2026-04-23 10:05:36.083] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.084 [http-nio-0.0.0.0-8080-exec-45] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2888_1] [2026-04-23 10:05:36.084] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.085 [http-nio-0.0.0.0-8080-exec-162] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2889_1] [2026-04-23 10:05:36.085] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.086 [http-nio-0.0.0.0-8080-exec-162] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2889_1] [2026-04-23 10:05:36.086] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.087 [http-nio-0.0.0.0-8080-exec-81] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2890_1] [2026-04-23 10:05:36.087] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.088 [http-nio-0.0.0.0-8080-exec-81] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2890_1] [2026-04-23 10:05:36.088] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.088 [http-nio-0.0.0.0-8080-exec-56] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2891_1] [2026-04-23 10:05:36.088] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.089 [http-nio-0.0.0.0-8080-exec-56] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2891_1] [2026-04-23 10:05:36.089] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.091 [http-nio-0.0.0.0-8080-exec-175] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2892_1] [2026-04-23 10:05:36.091] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.092 [http-nio-0.0.0.0-8080-exec-175] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2892_1] [2026-04-23 10:05:36.091] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.093 [http-nio-0.0.0.0-8080-exec-153] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2893_1] [2026-04-23 10:05:36.093] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.094 [http-nio-0.0.0.0-8080-exec-153] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2893_1] [2026-04-23 10:05:36.094] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.096 [http-nio-0.0.0.0-8080-exec-36] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2894_1] [2026-04-23 10:05:36.096] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.097 [http-nio-0.0.0.0-8080-exec-36] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2894_1] [2026-04-23 10:05:36.097] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.098 [http-nio-0.0.0.0-8080-exec-25] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2895_1] [2026-04-23 10:05:36.098] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.099 [http-nio-0.0.0.0-8080-exec-25] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2895_1] [2026-04-23 10:05:36.099] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.099 [http-nio-0.0.0.0-8080-exec-106] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2896_1] [2026-04-23 10:05:36.099] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.099 [http-nio-0.0.0.0-8080-exec-106] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2896_1] [2026-04-23 10:05:36.099] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.101 [http-nio-0.0.0.0-8080-exec-38] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2897_1] [2026-04-23 10:05:36.101] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.102 [http-nio-0.0.0.0-8080-exec-38] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2897_1] [2026-04-23 10:05:36.102] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.103 [http-nio-0.0.0.0-8080-exec-123] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2898_1] [2026-04-23 10:05:36.103] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.104 [http-nio-0.0.0.0-8080-exec-123] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2898_1] [2026-04-23 10:05:36.104] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.104 [http-nio-0.0.0.0-8080-exec-160] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2899_1] [2026-04-23 10:05:36.104] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.105 [http-nio-0.0.0.0-8080-exec-160] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2899_1] [2026-04-23 10:05:36.105] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.106 [http-nio-0.0.0.0-8080-exec-8] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2900_1] [2026-04-23 10:05:36.106] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.107 [http-nio-0.0.0.0-8080-exec-8] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2900_1] [2026-04-23 10:05:36.107] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.109 [http-nio-0.0.0.0-8080-exec-47] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2901_1] [2026-04-23 10:05:36.109] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.110 [http-nio-0.0.0.0-8080-exec-47] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2901_1] [2026-04-23 10:05:36.110] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.110 [http-nio-0.0.0.0-8080-exec-142] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2902_1] [2026-04-23 10:05:36.110] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.111 [http-nio-0.0.0.0-8080-exec-142] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2902_1] [2026-04-23 10:05:36.111] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.113 [http-nio-0.0.0.0-8080-exec-187] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2903_1] [2026-04-23 10:05:36.113] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.114 [http-nio-0.0.0.0-8080-exec-187] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2903_1] [2026-04-23 10:05:36.114] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.116 [http-nio-0.0.0.0-8080-exec-101] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2904_1] [2026-04-23 10:05:36.116] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.117 [http-nio-0.0.0.0-8080-exec-101] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2904_1] [2026-04-23 10:05:36.117] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.121 [http-nio-0.0.0.0-8080-exec-68] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2906_1] [2026-04-23 10:05:36.121] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.121 [http-nio-0.0.0.0-8080-exec-68] WARN  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2906_1] [2026-04-23 10:05:36.121] 订单Redis库存扣减失败，错误码=insufficient_value, 错误信息=库存不足, 可能原因：库存不足或商品不存在
2026-04-23 10:05:36.121 [http-nio-0.0.0.0-8080-exec-163] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2905_1] [2026-04-23 10:05:36.121] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:36.121 [http-nio-0.0.0.0-8080-exec-159] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100536_2907_1] [2026-04-23 10:05:36.121] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
